time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.3000000000000025,-1.6481227269547942,2.2952157821278374,20.15913362429816,0.2581304609651056,0.05007129700851465,0.0,-1.3779098161582528,3.0517770350902866,5.6365741195449175,0.11105454760075263,0.013053666810974172,0.0,456.4243255078819,456.67348423345373,456.386831448391,456.3739875676682
3.3600000000000025,-1.7317569667058346,2.4828911965957214,20.497257403358077,0.2652673465931841,0.05090247982006524,0.0,-1.409967245331783,3.204537568216285,5.633808311813658,0.13130495344515777,0.015405663483926517,0.0,448.2255625122141,448.41659254579514,446.5018649654237,448.16363481858286
3.4200000000000026,-1.8172631662934169,2.6794916595551737,20.833878286572705,0.27342269078656667,0.05186769827369542,0.0,-1.4403258876563947,3.349376921965323,5.586681823865193,0.1438388282994653,0.01741585432486243,0.0,434.3275918280094,434.4961059975321,433.3015362094256,434.37163986382967
3.4800000000000026,-1.9046528828101676,2.8851283746257237,21.168435187433246,0.2821477402197061,0.05307333914543744,0.0,-1.4727618884145224,3.5057788962488705,5.564814468397572,0.1483979468504865,0.024973881916219073,0.0,442.54010858371623,443.1619134705807,443.0408171290783,443.4354106318317
3.5400000000000027,-1.9939585349012083,3.099995364439377,21.50065266568029,0.2909815237085782,0.05470765513922515,0.0,-1.5042288904635448,3.6570639602877604,5.508869837040855,0.14478759608801745,0.03142101433538833,0.0,431.59062698683533,432.1347602017611,433.4127241480995,433.13003234839226
3.6000000000000028,-2.0853494604574347,3.32493900997232,21.83238117347025,0.2997957152672086,0.05640471356984733,0.0,-1.5422842152622942,3.841603991696016,5.547918279200834,0.15082568449166056,0.02112927281555922,0.0,464.36383251610863,463.555799488892,464.2358577476738,464.7286647303058
3.660000000000003,-2.17903418467133,3.5609853418511865,22.16602235693436,0.3088306859357761,0.05727095782518532,0.0,-1.5806254411490577,4.027166802503948,5.572674118175103,0.15009330353618996,-0.004360448269728947,0.0,463.02334394272464,461.0131357768851,460.9176824467952,460.88022958166624
3.720000000000003,-2.2748931895048647,3.8075661265679677,22.49877349555586,0.31829768298987204,0.056709536122291127,0.0,-1.6146529445402646,4.192795868985699,5.518717724874766,0.1698825713752531,-0.021919571348077226,0.0,437.8803547990652,436.41691284915345,436.57845678852595,438.2505862758171
3.780000000000003,-2.372725102124058,4.0638863929565625,22.827236817683815,0.3288369105857356,0.055677560762884326,0.0,-1.6463439314197061,4.35190542292175,5.429904884214859,0.18522071656152628,-0.009124474236718399,0.0,425.40672575303523,426.50127254925553,425.54726742581556,426.88942158629834
3.840000000000003,-2.472679273862838,4.331243845545218,23.15425612308176,0.3402508511166129,0.054754997437196806,0.0,-1.6853694393337462,4.56070631224076,5.46968753562974,0.19872216017440797,-0.03238853925575584,0.0,469.8351418972718,468.0276283488039,469.0600162532113,470.1404751176134
3.900000000000003,-2.575008140908376,4.611648810951492,23.48449986508512,0.35205997477779505,0.052302432969518975,0.0,-1.7253479460739674,4.786840343278745,5.537138934765254,0.19271808251180428,-0.06903556828341188,0.0,482.03687885673963,479.25781510861145,480.0359007670365,479.6146791191565
3.960000000000003,-2.6798276715304667,4.9068166607560375,23.82138255774244,0.3634027332596155,0.04785236670010917,0.0,-1.768089010790491,5.052682257640748,5.690387498286486,0.18046312501068987,-0.08716401572135575,0.0,509.7116615353929,508.4105110502555,509.1783313684415,508.33035819069283
4.020000000000002,-2.786964266792084,5.2170643682661435,24.164512419124993,0.3739133379578208,0.04242476086635261,0.0,-1.8025813905190575,5.2894477876567105,5.7460241107785555,0.16168310960291188,-0.09803126520657224,0.0,483.9421957774298,483.1171192549139,483.29034287640576,481.8990353672533
4.080000000000001,-2.895693363224562,5.538405553608741,24.50258705999008,0.38430513348001316,0.03649918806855723,0.0,-1.82145731072046,5.422660405037939,5.523813279892314,0.1896696469346263,-0.10025618410362894,0.0,390.64301217677166,390.4255536689147,387.07026836734593,389.72874224636473
4.14,-3.00562095313137,5.86918083943894,24.83062341935714,0.3957670670487037,0.030474478947657424,0.0,-1.8423854964644946,5.603876879087203,5.410562789618108,0.19362290099508003,-0.10072466582989338,0.0,428.1829710541563,428.13398117487895,428.50951187062117,428.8825118091939
4.199999999999998,-3.1167915565813438,6.211899008206461,25.15404002879012,0.40712848339626095,0.02463994833177363,0.0,-1.862811391627189,5.820668871576651,5.369274503231671,0.17907729438243977,-0.0910604882427322,0.0,453.30451289187255,454.0727348955292,454.44268013255424,453.3088168881104
4.259999999999997,-3.2290194470938345,6.566516681492309,25.472014238823938,0.41756989478322737,0.019306973494287227,0.0,-1.877773648472633,6.000536499374165,5.229844282097987,0.16129943761201107,-0.08485189576353082,0.0,420.39895508584266,420.9296586656052,422.0992551910699,420.5924540123909
4.319999999999996,-3.342183602701564,6.934395804594694,25.786894058310477,0.42743350491353915,0.014803099313723145,0.0,-1.893904457238278,6.262388247237638,5.264905099008792,0.16995013725815789,-0.06045819604436921,0.0,479.4368668834092,481.2829517660977,480.68643502690855,481.36516029454435
4.379999999999995,-3.4562106695680774,7.317414356294336,26.102245705961785,0.4377213895793943,0.010884127345275552,0.0,-1.9066722507467095,6.505255735954368,5.245866995032182,0.17432992379687537,-0.07742580527858209,0.0,466.4006244382663,465.07011371472163,465.64496952951765,466.0142720338742
